"Product","Blackbox flight data recorder by Nicholas Sherlock"
124920,37382578,1,1,-2,0,-4,-14,3,4,0,0,0,1,1,-2,1000,0,0,-1,0,370,60,715,0,0,0,-2,3,-6,53,-60,109,2,33,37,100,250,500,263,9100,220,158,176,231,414,283,288,358,1,0,0,1,1,0.0002576201214826057,0.0680307020917088,5.903911458952473,4,1,-16,0,0,-1,0,0,0,-1
124924,37383569,1,1,-1,0,-4,-14,2,3,0,0,0,1,1,-1,1000,0,0,-1,0,370,60,715,0,0,-1,-3,0,-5,48,-67,99,2,33,37,100,250,500,263,9100,213,158,168,226,409,275,294,365,1,0,0,1,1,0.0002564416293255474,0.06803070653736948,5.903928795267083,3,0,-15,0,0,-1,0,0,0,0
124928,37384565,2,0,0,0,-4,-14,3,0,0,0,0,1,1,-1,1000,0,0,-1,0,370,60,715,-1,0,-2,-2,-5,-4,48,-67,99,2,33,37,100,250,500,263,9100,199,158,163,228,410,279,296,374,1,0,0,1,1,0.00023668927347897387,0.06803071480751492,5.903963642834066,5,-4,-14,0,0,-1,0,1,0,1
124932,37385554,1,0,1,0,-4,-14,2,-1,0,0,0,1,1,-1,1000,0,0,-1,0,370,60,714,0,1,-3,3,-5,0,49,-78,90,2,33,37,100,250,500,263,9100,195,167,158,226,410,272,293,372,1,0,0,1,1,0.00023316031169536803,0.06804798827866718,5.9040155427816945,3,-5,-13,0,0,-1,0,0,-1,2
124936,37386546,0,-1,2,0,-4,-14,0,-3,0,0,0,1,1,-1,1000,0,0,0,0,370,60,714,1,1,-3,5,-2,2,42,-77,82,2,33,37,100,250,500,263,9100,200,186,158,229,408,269,303,361,1,0,0,1,1,0.00024693342368435275,0.06806531486222994,5.9040675999830015,0,-8,-12,0,0,0,0,-1,-1,3
124940,37387536,0,0,3,0,-4,-14,-1,-2,0,0,0,1,1,-1,1000,0,0,0,0,370,60,714,1,0,-3,-1,0,1,34,-87,91,2,33,37,100,250,500,263,9100,201,181,158,217,404,274,295,361,1,0,0,1,1,0.00026067847162748015,0.06806532846641897,5.9041195565680615,-1,-6,-11,0,0,0,0,-1,0,3
124944,37388533,0,1,3,0,-4,-13,-2,0,0,0,0,1,1,-1,1000,0,0,0,0,370,60,714,1,0,-2,-8,2,1,40,-91,104,2,33,37,100,250,500,263,9100,204,178,158,211,412,281,290,374,1,0,0,1,1,0.00027570693887872733,0.0680653381028177,5.904154439204523,-2,-3,-10,0,0,0,0,-1,0,2
124948,37389520,-1,1,2,0,-4,-13,-2,1,0,0,0,1,1,-1,1000,0,0,0,0,370,54,714,1,0,-1,1,4,1,50,-79,100,2,33,37,100,250,500,263,9100,207,171,158,204,407,272,292,368,1,0,0,1,1,0.0002917590037996525,0.06806534313888962,5.90417170558469,-3,-2,-11,0,0,0,0,-1,0,1
124952,37390512,1,2,1,0,-4,-13,-1,3,0,0,0,1,1,-1,1000,0,0,0,0,370,54,714,0,-1,0,5,3,0,57,-80,98,2,33,37,100,250,500,263,9100,203,158,159,204,405,279,300,369,1,0,0,1,1,0.0002917586594853377,0.06804802947344674,5.904171710647826,0,1,-12,0,0,0,0,0,1,0
124956,37391504,0,1,0,0,-4,-13,1,2,0,0,0,1,1,-1,1000,0,0,0,0,370,54,714,0,0,1,7,2,0,52,-82,97,2,33,37,100,250,500,263,9100,205,158,162,214,404,271,292,355,1,0,0,1,1,0.0002929386421367742,0.06804802441181985,5.904154356819141,1,-1,-13,0,0,0,0,0,0,-1
124960,37392498,1,1,-1,0,-4,-13,1,1,0,0,0,1,1,-1,1000,0,0,0,0,370,54,714,0,0,1,0,1,-3,52,-82,97,2,33,37,100,250,500,263,9100,206,160,158,220,404,276,293,366,1,0,0,1,1,0.0002941210036965955,0.06804801931949644,5.90413696800291,2,-2,-14,0,0,0,0,0,0,-1
124964,37393488,-1,1,-2,0,-4,-14,-1,0,0,0,0,-2,1,-5,1000,0,0,-1,0,370,54,714,1,0,1,-2,-3,-3,49,-78,89,2,33,37,100,250,500,263,2001,219,174,158,227,402,274,296,368,1,0,0,1,1,0.00031257736675938667,0.0680480139287211,5.904119649161898,-2,-3,-16,0,0,-1,0,-1,0,-2
124968,37394480,-2,0,-2,0,-4,-14,-2,-1,-1,0,-1,-2,1,-5,1000,-1,0,-2,0,370,54,714,1,0,0,-7,-5,-2,48,-79,86,2,33,37,100,250,500,263,2001,238,194,158,241,400,268,296,366,1,0,0,1,1,0.00032989103293917045,0.06804801392872112,5.904119649161898,-5,-5,-17,-1,0,-2,0,-2,0,-2
124972,37395471,-4,1,-3,0,-4,-14,-2,-1,-1,0,-1,0,1,-3,1000,-1,0,-3,0,370,54,713,2,0,-1,-1,-6,-2,50,-76,79,2,33,37,100,250,500,263,2001,250,199,158,240,407,277,293,366,1,0,0,1,1,0.0003633046657600279,0.06804802022271014,5.904136985496385,-7,-4,-18,-1,0,-3,0,-3,0,-2
124976,37396463,-1,1,-2,0,-4,-14,-2,-1,-1,0,-1,0,1,-3,1000,0,0,-2,0,370,54,713,1,0,-1,1,-1,-1,52,-79,86,2,33,37,100,250,500,263,2001,240,188,158,239,402,271,296,366,1,0,0,1,1,0.0003794383493828205,0.06804802680239383,5.904154339324554,-4,-4,-17,0,0,-2,0,-1,0,-1
124980,37397455,-1,1,-1,0,-4,-14,0,0,-1,0,-2,0,1,-3,1000,0,0,-2,0,370,54,713,1,0,-2,8,3,-2,52,-79,86,2,33,37,100,250,500,263,2001,231,177,158,233,413,268,293,370,1,0,0,1,1,0.0003943920501099652,0.06804804049999773,5.904189046980708,-2,-3,-17,0,0,-2,0,-1,0,0
124984,37398448,-1,1,0,0,-4,-14,0,1,-1,0,-2,0,1,-3,1000,0,0,-2,0,370,54,713,1,0,-3,9,7,-3,49,-79,92,2,33,37,100,250,500,263,2001,225,175,158,228,413,271,294,367,1,0,0,1,1,0.00040817965201280637,0.06804806181474775,5.904241160946033,-2,-2,-16,0,0,-2,0,-1,0,1
124988,37399440,-1,1,0,0,-4,-14,0,1,-1,0,-2,1,1,-1,1000,0,0,-2,0,370,54,713,1,0,-3,4,4,-1,48,-85,93,2,33,37,100,250,500,263,2001,221,172,158,224,413,270,299,367,1,0,0,1,1,0.0004219533680101444,0.06804808382336067,5.904293222429802,-2,-2,-16,0,0,-2,0,-1,0,1
124992,37400432,-1,1,1,0,-4,-14,-1,0,0,0,-1,1,1,-1,1000,0,0,-1,0,370,54,713,1,0,-2,-5,0,0,47,-92,94,2,33,37,100,250,500,263,2001,217,175,158,221,416,275,292,367,1,0,0,1,1,0.00043690706676984903,0.0680480989931461,5.9043279300854765,-2,-3,-14,0,0,-1,0,-1,0,1
124996,37401422,-2,1,1,0,-4,-14,-3,0,0,0,-1,1,1,-2,1000,0,0,-1,0,370,54,713,2,0,-2,-3,-2,-2,47,-84,88,2,33,37,100,250,500,263,2001,225,188,158,221,418,273,288,354,1,0,0,1,1,0.00046910937602708344,0.06804811524509688,5.90436256776557,-5,-3,-14,0,0,-1,0,-2,0,1
125000,37402419,-1,1,1,0,-4,-14,-2,0,0,0,0,1,1,-2,1000,0,0,-1,0,370,54,713,1,0,-1,-1,-3,-2,47,-84,88,2,33,37,100,250,500,263,2001,217,179,158,218,417,278,290,366,1,0,0,1,1,0.0004853243769965664,0.06804812370051148,5.904380009061945,-3,-3,-13,0,0,-1,0,-1,0,0
125004,37403406,-2,1,1,0,-4,-14,-2,0,0,0,0,0,1,-1,1000,0,0,-1,0,370,54,713,2,0,-1,1,-4,0,45,-86,88,2,33,37,100,250,500,263,2001,218,178,158,219,421,280,294,362,1,0,0,1,1,0.0005186031396288414,0.06804813264428829,5.904397275420265,-4,-3,-13,0,0,-1,0,-2,0,0
125008,37404403,-1,1,0,0,-4,-14,-1,0,0,0,0,0,1,-1,1000,0,0,-1,0,370,54,713,1,0,-1,2,-3,-1,49,-86,90,2,33,37,100,250,500,263,2001,215,176,158,221,420,279,295,359,1,0,0,1,1,0.0005348181403166019,0.06804814196094042,5.9044147167162215,-2,-3,-14,0,0,-1,0,-1,0,0
125012,37405390,-1,1,0,0,-4,-14,1,0,0,0,0,1,1,-3,1000,0,0,-1,0,370,54,713,1,0,-1,0,-2,0,55,-82,92,2,33,37,100,250,500,263,2001,207,164,158,218,420,274,282,370,1,0,0,1,1,0.0005508705029311402,0.06804815146056764,5.904431983074264,0,-3,-14,0,0,-1,0,-1,0,0
125016,37406385,0,1,0,0,-4,-14,2,0,0,0,0,1,1,-3,1000,0,0,-1,0,370,54,713,0,0,-1,-2,2,-1,55,-82,92,2,33,37,100,250,500,263,2001,203,159,158,221,418,276,288,351,1,0,0,1,1,0.0005496869496566107,0.06804816101672186,5.904449389382548,2,-3,-14,0,0,-1,0,0,0,0
125020,37407374,0,1,0,0,-4,-14,2,0,0,0,0,1,1,-1,1000,0,0,-2,0,370,54,712,1,0,-1,0,3,-4,52,-71,94,2,33,37,100,250,500,263,2001,207,161,158,223,416,274,292,361,1,0,0,1,1,0.0005657718395319133,0.06804817079283558,5.904466690728024,2,-3,-14,0,0,-2,0,-1,0,-1
125024,37408367,1,1,0,0,-4,-14,3,1,0,0,0,1,1,-1,1000,0,0,-1,0,370,54,712,0,0,-1,1,3,-6,52,-68,94,2,33,37,100,250,500,263,2001,206,158,170,230,413,268,291,363,1,0,0,1,1,0.0005645906649300708,0.06804818058805887,5.904484062048632,4,-2,-14,0,0,-1,0,0,0,0
125028,37409357,1,1,0,0,-4,-14,4,1,0,0,0,0,1,-1,1000,0,0,-1,0,370,54,712,0,-1,-2,1,2,-6,52,-68,94,2,33,37,100,250,500,263,2001,204,158,174,230,416,276,295,363,1,0,0,1,1,0.0005622353873257172,0.06803092130136199,5.904518709464515,5,-2,-14,0,0,-1,0,0,1,1
125032,37410351,1,2,1,0,-4,-14,4,1,0,0,0,0,1,-1,1000,0,0,-1,0,370,56,712,-1,-1,-3,0,-2,-4,54,-69,85,2,33,37,100,250,500,263,2001,200,158,173,222,413,276,283,365,1,0,0,1,1,0.0005413408867573755,0.06801360099790488,5.904570885260279,5,-1,-13,0,0,-1,0,1,1,2
125036,37411341,1,2,2,0,-4,-13,3,2,0,0,0,1,1,-2,1000,0,0,-1,0,370,56,712,0,-1,-3,2,-5,-1,48,-77,76,2,33,37,100,250,500,263,2001,198,158,173,215,418,268,287,351,1,0,0,1,1,0.0005378101309678224,0.06799635021041055,5.904622850970713,4,0,-11,0,0,-1,0,0,1,2
125040,37412333,0,2,3,0,-4,-13,1,1,0,0,0,1,1,-2,1000,0,0,-1,0,370,56,712,0,-1,-4,-1,-3,0,43,-85,76,2,33,37,100,250,500,263,2001,193,158,160,202,410,275,287,361,1,0,0,1,1,0.0005330943655795835,0.0679790736292769,5.904692275285358,1,-1,-10,0,0,-1,0,0,1,3
125044,37413325,0,2,4,0,-4,-13,0,1,0,0,0,1,1,-1,1000,0,0,-1,0,370,56,712,0,-1,-4,-3,-3,-2,43,-80,79,2,33,37,100,250,500,263,2001,194,160,158,197,413,264,282,360,1,0,0,1,1,0.0005283798079390863,0.06796179672155282,5.9047616994366905,0,-1,-9,0,0,-1,0,0,1,3
125048,37414317,-2,1,4,0,-4,-13,-3,0,0,0,0,1,1,-1,1000,0,0,-1,0,370,56,712,2,0,-3,4,0,0,43,-80,79,2,33,37,100,250,500,263,2001,212,185,158,203,410,266,284,364,1,0,0,1,1,0.0005594716916497631,0.06796182587288699,5.9048137606110584,-5,-3,-9,0,0,-1,0,-2,0,2
125052,37415309,-1,1,3,0,-4,-13,-4,-1,0,0,0,0,1,-1,1000,0,0,-1,0,370,56,712,1,0,-3,5,3,3,45,-84,91,2,33,37,100,250,500,263,2001,213,192,158,209,410,262,286,362,1,0,0,1,1,0.0005732499076684948,0.0679618557398754,5.904865821785124,-5,-4,-10,0,0,-1,0,-1,0,2
125056,37416305,-2,1,3,0,-4,-13,-4,-2,0,0,0,0,1,-1,1000,0,0,0,0,370,56,712,2,0,-2,5,5,2,47,-79,101,2,33,37,100,250,500,263,2001,220,200,158,214,409,265,287,346,1,0,0,1,1,0.0006056503948506417,0.0679618768376339,5.904900669183299,-6,-5,-10,0,0,0,0,-2,0,2
125060,37417292,-1,1,2,0,-4,-13,-3,-2,0,0,0,1,1,-1,1000,0,0,0,0,370,56,711,1,0,-1,-3,3,-4,51,-74,104,2,33,37,100,250,500,263,2001,216,193,158,217,404,263,282,350,1,0,0,1,1,0.0006217042504343288,0.06796188755745845,5.904917935439177,-4,-5,-11,0,0,0,0,-1,0,1
125064,37418284,-1,1,1,0,-4,-13,-2,-2,0,0,0,1,1,-1,1000,0,0,0,0,370,56,711,1,0,0,-4,-1,-4,55,-67,93,2,33,37,100,250,500,263,2001,214,188,158,222,405,267,288,355,1,0,0,1,1,0.0006390179166141126,0.06796188755745845,5.904917935439177,-3,-5,-12,0,0,0,0,-1,0,0
125068,37419276,-1,1,0,0,-4,-13,0,-1,0,0,0,0,1,-2,1000,0,0,-1,0,370,56,711,1,0,0,-1,-4,-1,57,-67,79,2,33,37,100,250,500,263,2001,207,170,158,218,413,263,291,358,1,0,0,1,1,0.0006563315827938965,0.06796188755745847,5.904917935439177,-1,-4,-13,0,0,-1,0,-1,0,-1
125072,37420269,-1,2,-1,0,-4,-13,1,1,0,0,0,0,1,-2,1000,0,0,-1,0,370,56,711,1,-1,0,3,-6,-1,62,-72,67,2,33,37,100,250,500,263,2001,209,162,158,214,409,270,285,358,1,0,0,1,1,0.0006736619076670854,0.06794455644191877,5.904917947141506,0,-1,-14,0,0,-1,0,-1,1,-1
125076,37421260,1,2,-1,0,-4,-13,2,2,0,0,0,1,1,-2,1000,0,0,-1,0,370,56,711,0,-1,-1,-4,-5,-4,62,-72,67,2,33,37,100,250,500,263,2001,213,158,171,222,408,268,292,355,1,0,0,1,1,0.0006724844203258846,0.0679272718745652,5.904935295009404,3,0,-14,0,0,-1,0,0,1,0
125080,37422254,-1,2,0,0,-4,-13,2,3,0,0,0,1,1,-2,1001,0,0,-1,1,370,56,711,1,-1,-2,1,-1,-4,66,-71,64,2,33,37,100,250,500,263,2001,214,158,168,215,413,278,290,343,1,0,0,1,1,0.0006874722697737326,0.06790994720019275,5.9049700843034225,1,1,-13,0,0,-1,0.1,-1,1,1
125084,37423244,1,2,0,0,-3,-13,3,3,0,0,0,1,1,-3,1001,0,0,-1,1,370,56,711,-1,-1,-3,0,2,-2,65,-74,68,2,33,37,100,250,500,263,2001,213,158,182,224,411,270,291,345,1,0,0,1,1,0.0006666680019620307,0.0678927030934185,5.9050220518748375,4,2,-13,0,0,-1,0.1,1,1,2
125088,37424236,1,2,1,0,-3,-13,4,2,0,0,0,1,1,-3,1001,0,0,-2,2,370,56,711,0,-1,-3,3,2,1,58,-84,70,2,33,37,100,250,500,263,2001,205,158,179,223,407,266,286,350,1,0,0,1,1,0.0006631362774896944,0.06787542396674436,5.905074124309014,5,1,-12,0,0,-2,0.2,0,1,1
125092,37425228,0,2,1,0,-3,-13,2,1,0,0,0,0,1,-1,1002,0,0,-2,3,370,56,711,0,-1,-3,4,2,2,50,-83,77,2,33,37,100,250,500,263,2001,200,158,164,211,409,272,295,353,1,0,0,1,1,0.0006596054590118715,0.06785814465661197,5.905126196620865,2,0,-12,0,0,-2,0.3,0,1,1
125096,37426222,-1,1,2,0,-3,-13,0,0,0,0,0,0,1,-1,1003,0,0,-1,4,370,56,711,1,0,-3,4,2,0,43,-68,78,2,33,37,100,250,500,263,2001,204,170,158,210,409,261,296,355,1,0,0,1,1,0.0006734168749005924,0.06785817979712121,5.905178362385852,-1,-2,-11,0,0,-1,0.4,-1,0,2
125100,37427212,-1,2,2,0,-3,-13,-2,-1,0,0,0,1,1,-1,1004,0,0,-1,5,370,56,711,1,-1,-2,-1,-1,0,34,-70,78,2,33,37,100,250,500,263,2001,210,177,158,209,409,264,296,352,1,0,0,1,1,0.000688346807148051,0.06784092486977487,5.905213011535053,-3,-2,-11,0,0,-1,0.5,-1,1,1
125104,37428203,-1,2,1,0,-3,-13,-3,0,0,0,0,1,1,-1,1004,0,0,-1,6,370,56,711,1,-1,0,-6,-4,0,36,-75,77,2,33,37,100,250,500,263,2001,218,181,158,208,411,273,296,354,1,0,0,1,1,0.0007056421908740876,0.06782362866119376,5.9052130237681295,-4,-1,-12,0,0,-1,0.6,-1,1,-1
125108,37429196,0,2,0,0,-3,-13,-2,1,0,0,0,1,1,-1,1005,0,0,0,7,370,56,711,1,-1,0,-4,-5,0,49,-78,63,2,33,37,100,250,500,263,2001,212,166,158,204,405,263,296,351,1,0,0,1,1,0.0007229724593247833,0.06780629754625087,5.905213036326925,-2,0,-13,0,0,0,0.7,-1,1,0
125112,37430186,0,3,-1,0,-3,-13,-1,2,0,0,0,1,1,-1,1006,0,0,0,9,370,56,711,1,-1,1,-1,-5,-2,64,-77,55,2,33,37,100,250,500,263,2001,212,159,158,204,408,270,281,342,1,0,0,1,1,0.0007414234576385186,0.06778900599064865,5.905195730615015,-1,2,-14,0,0,0,0.9,-1,1,-1
125116,37431178,1,3,-1,0,-3,-13,2,2,0,0,0,1,1,-1,1007,0,0,0,10,370,56,710,0,-1,1,3,-1,-1,64,-77,55,2,33,37,100,250,500,263,2001,217,158,177,220,409,260,291,345,1,0,0,1,1,0.0007425977619933027,0.06777167948231232,5.905178389982824,3,2,-14,0,0,0,1,0,1,-1
125120,37432170,1,3,-1,0,-3,-13,2,2,0,0,0,1,1,-1,1009,0,0,0,12,370,56,710,0,-1,0,5,2,0,65,-77,58,2,33,37,100,250,500,263,2001,217,158,178,224,409,264,293,349,1,0,0,1,1,0.0007425968894226565,0.06775436582090637,5.90517840286948,3,2,-14,0,0,0,1.2,0,1,0
125124,37433162,1,3,-1,0,-3,-13,2,1,0,0,0,1,1,-2,1010,0,0,-1,13,371,56,710,0,-1,0,2,1,-1,66,-79,65,2,33,37,100,250,500,263,2001,214,158,176,223,408,267,291,350,1,0,0,1,1,0.0007425960170766634,0.06773705215950039,5.905178415756106,3,1,-14,0,0,-1,1.3,0,1,-1
125128,37434154,0,2,-1,0,-3,-13,2,0,0,0,0,1,1,-2,1010,0,0,-1,14,371,56,710,0,-1,-1,2,1,-4,73,-77,68,2,33,37,100,250,500,263,2001,207,158,162,217,410,262,303,345,1,0,0,1,1,0.0007414208726148302,0.06771975134497218,5.90519578208003,2,-1,-14,0,0,-1,1.4,0,1,0
125132,37435146,2,2,0,0,-3,-13,2,0,0,0,0,0,1,-1,1011,0,0,-1,14,371,56,710,-1,-1,-2,-5,-1,-5,68,-80,60,2,33,37,100,250,500,263,2001,204,158,170,224,400,259,294,347,1,0,0,1,1,0.0007217584131553208,0.06770246271654921,5.9052305014802,4,-1,-13,0,0,-1,1.4,1,1,1
125136,37436138,1,3,0,0,-3,-13,2,0,0,0,0,0,1,-1,1012,0,0,-1,15,371,56,710,0,-1,-2,-4,-2,-1,68,-80,60,2,33,37,100,250,500,263,2001,205,159,168,216,402,261,286,333,1,0,0,1,1,0.0007194102242584905,0.06768517400677497,5.905265220798975,3,0,-13,0,0,-1,1.5,0,1,1
125140,37437130,1,3,1,0,-3,-13,2,0,0,0,0,0,1,-1,1013,0,0,-1,16,371,56,710,-1,-1,-2,-1,-4,1,57,-93,52,2,33,37,100,250,500,263,2001,203,158,174,218,402,266,292,333,1,0,0,1,1,0.0006997489938636209,0.06766788461593214,5.905299939736349,3,0,-12,0,0,-1,1.6,1,1,1
125144,37438121,1,4,2,0,-3,-13,2,2,0,0,0,1,1,-1,1014,0,0,0,17,371,56,710,-1,-2,-2,3,-5,-1,46,-101,47,2,33,37,100,250,500,263,2001,209,158,182,214,403,262,284,350,1,0,0,1,1,0.0006801080081033777,0.06763331576532516,5.905334635084384,3,3,-11,0,0,0,1.7,1,2,2
125148,37439113,1,4,2,0,-3,-13,1,2,0,0,0,0,1,-1,1015,0,0,0,18,371,56,710,0,-2,-2,3,-5,-2,49,-98,44,2,33,37,100,250,500,263,2001,215,163,183,210,403,266,288,347,1,0,0,1,1,0.000677762079210097,0.06759871195065395,5.905369365280153,2,3,-11,0,0,0,1.8,0,2,2
125152,37440105,1,4,2,0,-3,-13,0,3,0,0,0,0,1,-1,1016,0,0,0,21,371,56,710,0,-2,-1,-1,-2,0,49,-98,44,2,33,37,100,250,500,263,2001,223,169,184,211,400,255,291,342,1,0,0,1,1,0.0006765889256409122,0.06756409635062355,5.905386742058051,1,4,-11,0,0,0,2.1,0,2,1
125156,37441097,0,4,1,0,-3,-13,-1,2,0,0,0,0,1,-1,1018,0,0,0,22,371,56,710,0,-2,-1,-5,1,2,56,-97,45,2,33,37,100,250,500,263,2001,228,173,184,213,400,259,292,346,1,0,0,1,1,0.000675416377700828,0.06752948073025931,5.905404118754554,-1,3,-12,0,0,0,2.2,0,2,1
125160,37442089,0,3,1,0,-3,-13,-1,1,0,0,0,0,1,-1,1019,0,0,0,23,371,56,710,0,-2,0,-4,3,0,56,-92,54,2,33,37,100,250,500,263,2001,229,177,183,219,407,253,291,351,1,0,0,1,1,0.0006754147963338884,0.067494853405798,5.905404142195793,-1,1,-12,0,0,0,2.3,0,2,0
125164,37443081,0,3,0,0,-3,-13,-1,0,0,0,0,0,1,-1,1020,0,0,0,24,371,56,709,0,-2,0,4,2,-2,52,-81,54,2,33,37,100,250,500,263,2001,230,180,181,223,403,259,292,339,1,0,0,1,1,0.0006754132157842073,0.06746022608133667,5.905404165636923,-1,0,-13,0,0,0,2.4,0,2,0
125168,37444073,2,3,0,0,-3,-13,0,0,0,0,0,1,1,-1,1020,0,0,0,25,371,56,709,-1,-2,0,1,-2,-2,47,-77,61,2,33,37,100,250,500,263,2001,225,176,186,232,402,263,295,329,1,0,0,1,1,0.0006580980103671362,0.06742559875647555,5.905404188477051,2,0,-13,0,0,0,2.5,1,2,0
125172,37445065,1,3,0,0,-3,-13,2,-1,0,0,0,1,1,-1,1021,0,0,0,25,371,56,709,-1,-2,0,-2,-4,-2,50,-84,58,2,33,37,100,250,500,263,2001,223,175,188,236,404,255,298,336,1,0,0,1,1,0.0006407828462206458,0.06739097143122504,5.905404210716183,3,-1,-13,0,0,0,2.5,1,2,0
125176,37446056,4,4,0,0,-3,-13,4,0,0,0,0,1,1,-1,1023,0,0,0,28,371,56,709,-2,-2,0,-8,-7,-1,59,-98,56,2,33,37,100,250,500,263,2001,223,168,205,246,402,267,287,336,1,0,0,1,1,0.0006061890055074769,0.06735637901180629,5.905404231733437,8,1,-13,0,0,0,2.8,2,2,0
125180,37447048,3,4,0,0,-2,-13,4,1,0,0,0,1,1,-1,1025,0,0,0,30,371,56,709,-2,-2,-1,-5,-6,0,64,-103,52,2,33,37,100,250,500,263,2001,229,171,212,248,408,253,292,350,1,0,0,1,1,0.0005703929880533653,0.0673217615708016,5.905421604542269,7,3,-13,0,0,0,3,2,2,1
125184,37448040,3,5,0,0,-2,-13,3,2,0,0,0,1,1,-1,1026,0,0,0,31,371,56,709,-1,-3,-1,1,-5,0,55,-104,51,2,33,37,100,250,500,263,2001,236,172,215,243,409,254,298,348,1,0,0,1,1,0.0005519109385801878,0.0672698301459055,5.905438986246568,6,5,-13,0,0,0,3.1,1,3,1
125188,37449033,3,5,0,1,-2,-13,3,3,0,0,0,0,1,-1,1026,0,0,0,31,371,56,709,-1,-3,-1,4,0,0,43,-117,64,2,33,37,100,250,500,263,2001,240,171,217,239,408,257,304,350,1,0,0,1,1,0.0005334112292999012,0.06721784604964136,5.905456384447981,7,6,-13,0,0,0,3.1,1,3,1
125192,37450024,3,5,1,1,-2,-13,2,3,0,0,0,0,1,-1,1028,0,0,0,33,371,61,709,-2,-3,-1,-3,2,-1,43,-117,64,2,33,37,100,250,500,263,2001,245,178,219,242,414,260,303,350,1,0,0,1,1,0.0004976535950520904,0.06716596603501897,5.905473745687618,6,6,-12,0,0,0,3.3,2,3,1
125196,37451016,1,5,1,1,-2,-13,0,2,0,0,0,0,1,-1,1029,0,0,0,35,371,61,709,-1,-3,-1,3,2,-2,45,-112,67,2,33,37,100,250,500,263,2001,250,189,215,241,414,264,305,350,1,0,0,1,1,0.0004791745136951857,0.06711403334881323,5.9054911234236585,2,5,-12,0,0,0,3.5,1,3,1
125200,37452009,1,4,1,1,-2,-12,-2,0,0,0,0,0,0,-1,1031,0,0,0,37,371,61,709,-1,-2,-1,7,1,0,56,-102,64,2,33,37,100,250,500,263,2001,254,203,209,245,411,258,323,339,1,0,0,1,1,0.00046067801110310933,0.06707937910772008,5.905508509651051,0,2,-11,0,0,0,3.7,1,2,1
125204,37452999,1,3,1,1,-2,-12,-2,-1,0,0,0,0,0,-1,1032,0,0,0,38,370,61,709,0,-2,-1,4,-2,0,59,-91,63,2,33,37,100,250,500,263,2001,254,210,207,250,423,263,324,356,1,0,0,1,1,0.0004595167517032511,0.06704482954210009,5.905525843271502,0,0,-11,0,0,0,3.8,0,2,1
125208,37453991,-1,3,1,1,-2,-12,-5,-2,0,0,0,0,1,-3,1034,0,0,-1,40,370,61,709,1,-2,-1,-5,-5,-2,51,-83,65,2,33,37,100,250,500,263,2001,265,223,200,248,419,268,316,355,1,0,0,1,1,0.00047566737760856295,0.0670102104592816,5.905543212429446,-5,-1,-11,0,0,-1,4,-1,2,0
125212,37454983,0,4,0,1,-2,-12,-5,-2,0,0,0,0,1,-3,1035,0,0,-2,42,370,61,709,0,-2,-1,-11,-7,-1,45,-72,62,2,33,37,100,250,500,263,2001,269,220,204,253,421,265,325,356,1,0,0,1,1,0.00047450494269115457,0.0669755913563127,5.905560581506693,-4,0,-12,0,0,-2,4.2,0,2,-1
125216,37455975,0,4,-1,1,-2,-13,-3,-1,0,0,0,1,1,-2,1037,0,0,-2,43,370,61,709,0,-2,-1,-8,-7,0,51,-67,56,2,33,37,100,250,500,263,2001,272,216,212,260,424,272,330,355,1,0,0,1,1,0.00047334311312415765,0.06694097223320396,5.905577950503284,-2,1,-14,0,0,-2,4.3,0,2,-1
125220,37456967,1,5,-1,1,-2,-13,-1,1,0,0,-1,1,1,-2,1039,0,0,-1,46,370,61,708,0,-3,-1,1,-5,1,67,-72,52,2,33,37,100,250,500,263,2001,276,209,226,265,427,270,326,345,1,0,0,1,1,0.00047218164094479074,0.06688903942571879,5.9055953276127875,1,4,-15,0,0,-1,4.6,0,3,0
125224,37457959,3,5,-1,1,-2,-13,2,2,0,0,-1,1,1,-3,1041,0,0,-1,48,370,61,708,-1,-3,-1,5,-3,0,77,-77,58,2,33,37,100,250,500,263,2001,275,199,243,276,432,270,337,364,1,0,0,1,1,0.00045370747129865594,0.06683710629792487,5.905612703700244,6,5,-15,0,0,-1,4.8,1,3,0
125228,37458950,3,6,-1,1,-2,-13,3,3,0,0,-1,1,1,-3,1043,0,0,-2,50,370,61,708,-2,-3,0,3,1,0,77,-77,58,2,33,37,100,250,500,263,2001,279,198,252,281,431,271,345,366,1,0,0,1,1,0.00041911359039795615,0.06678521766382038,5.905612725496143,7,7,-15,0,0,-2,5,2,3,-2
125232,37459942,3,5,-2,1,-2,-13,4,2,0,0,-1,0,1,-3,1046,0,0,-2,54,370,61,708,-1,-3,0,4,4,2,73,-82,66,2,33,37,100,250,500,263,2001,286,206,258,292,440,275,329,367,1,0,0,1,1,0.0004017985288890164,0.06673327666947378,5.905612746412588,8,5,-16,0,0,-2,5.4,1,3,-2
125236,37460934,3,5,-2,1,-1,-13,4,2,0,0,-1,0,1,-3,1049,0,0,-2,57,370,61,708,-2,-3,0,-4,2,1,61,-94,86,2,33,37,100,250,500,263,2001,291,209,264,301,442,279,330,368,1,0,0,1,1,0.0003671699224503458,0.0666813356744356,5.905612765526304,8,6,-16,0,0,-2,5.7,2,3,-2
