"Product","Blackbox flight data recorder by Nicholas Sherlock"
3588,14496305,1,1,-1,1,2,-4,2,1,0,0,0,1,1,-1,1082,0,0,0,84,384,100,740,0,0,-2,2,3,-9,6,18,2147,0,0,0,0,0,0,0,32767,322,291,323,327,615,540,596,556,1,0,0,1,1,0.012215891066293684,-0.005322156645463175,6.282083538128092,4,4,-5,0,0,0,8.4,0,0,2
3592,14497301,-1,1,0,1,2,-4,-5,0,0,0,0,1,1,-1,1083,0,0,0,84,384,100,740,1,0,-2,6,0,-5,6,23,2135,0,0,0,0,0,0,0,32767,337,316,305,309,624,534,595,558,1,0,0,1,1,0.012230285579528755,-0.00531627519437891,6.282118296635343,-5,3,-4,0,0,0,8.4,-1,0,2
3596,14498289,-3,0,1,1,2,-4,-10,-1,0,0,0,1,1,-1,1083,0,0,0,84,384,100,740,2,0,-2,4,0,1,2,19,2126,0,0,0,0,0,0,0,32767,345,333,292,298,629,538,593,562,1,0,0,1,1,0.012257760562491645,-0.0053063927697223475,6.282152767847176,-12,1,-3,0,0,0,8.4,-2,0,2
3600,14499285,-2,0,2,1,2,-3,-8,-1,0,0,0,1,1,-1,1083,0,0,0,84,384,100,740,2,0,-2,0,-2,2,-7,18,2145,0,0,0,0,0,0,0,32767,341,332,297,300,636,534,593,570,1,0,0,1,1,0.012284205936491219,-0.005287282213212566,6.282187515688691,-9,1,-1,0,0,0,8.4,-2,0,2
3604,14500272,-1,1,2,1,2,-3,-4,0,0,0,0,1,1,-1,1083,0,0,0,84,384,100,740,1,0,-3,-4,-1,2,-10,17,2162,0,0,0,0,0,0,0,32767,331,318,313,307,638,540,598,564,1,0,0,1,1,0.012291956174524015,-0.005264876561449029,6.282239172241426,-4,3,-1,0,0,0,8.4,-1,0,3
3608,14501265,0,1,3,1,2,-3,1,1,0,0,0,1,1,-1,1084,0,0,0,85,384,100,740,1,0,-3,-3,-1,0,5,20,2172,0,0,0,0,0,0,0,32767,323,309,328,315,632,549,596,575,1,0,0,1,1,0.012302720469063293,-0.005257703613631953,6.282291148704694,2,4,0,0,0,0,8.5,-1,0,3
3612,14502256,-1,1,3,1,2,-3,1,2,0,0,0,1,1,-1,1084,0,0,0,85,384,100,740,1,0,-3,3,2,-3,5,20,2172,0,0,0,0,0,0,0,32767,325,309,329,313,630,551,596,560,1,0,0,1,1,0.012313428988044127,-0.005250550742739662,6.282343020409177,1,5,0,0,0,0,8.5,-1,0,3
3616,14503248,-2,0,3,1,2,-3,-2,0,0,0,0,1,1,-1,1084,0,0,0,85,385,100,740,2,0,-1,4,4,-3,15,19,2175,0,0,0,0,0,0,0,32767,328,321,316,312,638,545,604,573,1,0,0,1,1,0.012340177370381017,-0.005253967871656373,6.2823603170345255,-3,2,0,0,0,0,8.5,-2,0,1
3620,14504240,-2,0,1,1,2,-3,-3,-1,0,0,0,1,1,-1,1084,0,0,0,85,385,97,740,2,0,0,3,1,3,11,7,2168,0,0,0,0,0,0,0,32767,330,323,309,314,641,554,611,562,1,0,0,1,1,0.012354704759065126,-0.0052535722470555095,6.282360276810494,-4,1,-2,0,0,0,8.5,-2,0,0
3624,14505236,0,0,0,1,2,-3,2,-2,0,0,0,1,1,-1,1084,0,0,0,85,385,97,740,0,1,1,0,-1,8,0,5,2162,0,0,0,0,0,0,0,32767,317,310,317,331,648,562,610,562,1,0,0,1,1,0.012332616560556156,-0.005224935533765953,6.282342636043967,3,0,-3,0,0,0,8.5,0,-1,-1
3628,14506224,2,0,-1,1,2,-3,6,-1,0,0,0,1,1,-1,1084,0,0,0,85,385,97,740,-1,0,2,-5,-2,6,1,7,2173,0,0,0,0,0,0,0,32767,312,292,329,342,638,549,611,577,1,0,0,1,1,0.012295182481811153,-0.005214875520278104,6.2823081108027905,9,1,-4,0,0,0,8.5,1,0,-2
3632,14507220,2,0,-2,1,2,-3,7,-1,0,0,0,1,1,-1,1084,0,0,0,85,385,97,740,-1,0,2,-5,-2,3,24,10,2178,0,0,0,0,0,0,0,32767,314,288,328,344,638,564,615,570,1,0,0,1,1,0.012260674972268883,-0.005228095733246333,6.282273312324576,10,1,-5,0,0,0,8.5,1,0,-2
3636,14508208,0,0,-3,1,2,-3,3,0,0,0,0,1,1,-1,1084,0,0,0,85,385,97,740,0,0,3,3,-2,0,24,10,2178,0,0,0,0,0,0,0,32767,326,294,319,335,642,558,612,579,1,0,0,1,1,0.012243508858146393,-0.00524148684528085,6.282221550360273,4,2,-6,0,0,0,8.5,0,0,-3
3640,14509200,-1,0,-4,1,2,-4,-2,0,0,0,0,1,1,-1,1084,0,0,0,85,385,97,740,1,0,3,5,3,-3,32,16,2182,0,0,0,0,0,0,0,32767,339,306,302,325,641,564,620,577,1,0,0,1,1,0.01224967925989857,-0.005262910066541017,6.282169590891953,-2,2,-8,0,0,0,8.5,-1,0,-3
3644,14510192,-1,0,-4,1,2,-4,-3,0,0,0,0,1,1,-1,1084,0,0,0,85,385,97,740,1,0,3,2,4,-1,19,22,2167,0,0,0,0,0,0,0,32767,343,307,301,326,656,562,625,586,1,0,0,1,1,0.01226208876049905,-0.005271219473062135,6.282117643854755,-3,2,-8,0,0,0,8.5,-1,0,-3
3648,14511188,1,0,-4,1,2,-4,0,0,0,0,0,1,1,-1,1086,0,0,0,87,385,97,740,0,0,3,-1,1,3,7,32,2147,0,0,0,0,0,0,0,32767,340,301,313,338,638,562,622,584,1,0,0,1,1,0.012267542313162507,-0.005267496155522462,6.282065508013386,2,2,-8,0,0,0,8.7,0,0,-3
3652,14512176,1,1,-4,1,2,-4,3,1,0,0,0,1,1,-1,1087,0,0,0,88,385,97,740,0,0,2,-5,-4,2,7,32,2147,0,0,0,0,0,0,0,32767,338,294,325,342,649,568,626,584,1,0,0,1,1,0.01227307418980693,-0.005263567192860186,6.282031033797895,5,4,-8,0,0,0,8.8,0,0,-2
3656,14513167,1,1,-3,1,2,-4,3,2,0,0,0,1,1,-1,1087,0,0,0,89,385,97,740,0,0,1,-7,-4,-3,10,48,2145,0,0,0,0,0,0,0,32767,340,294,329,338,656,566,632,579,1,0,0,1,1,0.012294847776516227,-0.005262474813585487,6.282013782121142,5,5,-7,0,0,0,8.9,0,0,-1
3660,14514159,1,1,-2,1,2,-4,2,3,0,0,0,1,1,0,1087,0,0,0,89,385,97,740,0,0,0,5,-4,-4,29,59,2139,0,0,0,0,0,0,0,32767,342,297,330,332,652,566,634,589,1,0,0,1,1,0.012327820371223193,-0.0052803640530147385,6.2820138476047624,4,6,-6,0,0,0,8.9,0,0,0
3664,14515156,1,1,-1,1,2,-4,0,2,0,0,0,1,1,0,1087,0,0,0,88,385,97,740,0,0,-1,8,0,-6,33,64,2150,0,0,0,0,0,0,0,32767,342,303,328,327,656,564,638,586,1,0,0,1,1,0.012365699362003355,-0.0053019642686794426,6.282031322492139,2,5,-5,0,0,0,8.8,0,0,1
3668,14516143,1,1,0,1,2,-4,1,1,0,0,0,1,1,-1,1087,0,0,0,88,385,97,739,0,0,-2,0,4,-4,18,61,2155,0,0,0,0,0,0,0,32767,334,305,331,330,668,570,633,586,1,0,0,1,1,0.01240048342162158,-0.005308158581630566,6.28206584188841,3,4,-4,0,0,0,8.8,0,0,2
3672,14517135,2,1,1,1,2,-4,2,0,0,0,0,1,1,-1,1087,0,0,0,88,385,97,739,-1,0,-2,0,4,1,7,56,2140,0,0,0,0,0,0,0,32767,327,305,334,332,661,566,633,595,1,0,0,1,1,0.012413052937409776,-0.005303338382257096,6.282100526086169,5,3,-3,0,0,0,8.8,1,0,2
3676,14518127,2,1,2,1,2,-4,3,1,0,0,0,2,1,-1,1087,1,0,0,89,385,97,739,-1,0,-2,-3,0,3,11,59,2134,0,0,0,0,0,0,0,32767,327,304,339,331,674,566,628,596,1,0,0,1,1,0.012428674638782798,-0.005302587594667088,6.2821352163154325,6,4,-2,1,0,0,8.9,2,0,2
3680,14519123,1,1,2,1,2,-4,0,1,0,0,0,2,1,-1,1088,1,0,0,90,385,97,739,0,0,-2,-4,-4,-2,35,57,2125,0,0,0,0,0,0,0,32767,333,313,337,328,665,575,642,602,1,0,0,1,1,0.012459625258574568,-0.005326025437368473,6.282170042109268,2,4,-2,1,0,0,9,1,0,2
3684,14520111,0,1,3,1,2,-4,-3,-1,0,0,0,1,1,-1,1089,1,0,0,90,385,97,739,1,0,-2,7,-3,-2,35,57,2125,0,0,0,0,0,0,0,32767,337,328,325,325,665,575,648,600,1,0,0,1,1,0.012507701478180536,-0.005349403666194704,6.282204588408251,-2,2,-1,1,0,0,9,0,0,2
3688,14521103,-1,0,2,1,2,-4,-5,-3,0,0,0,1,1,-1,1089,1,0,0,91,385,97,739,1,0,-2,7,-2,-2,43,49,2135,0,0,0,0,0,0,0,32767,339,336,317,324,665,577,644,599,1,0,0,1,1,0.012547566442208617,-0.005380703330757667,6.282239257827041,-5,-1,-2,1,0,0,9.1,0,0,2
3692,14522095,0,0,2,1,2,-4,-3,-3,0,0,0,1,1,-1,1089,1,0,0,91,385,97,739,1,0,-1,-3,5,0,36,44,2142,0,0,0,0,0,0,0,32767,335,332,319,331,670,570,651,607,1,0,0,1,1,0.012582132769740986,-0.005405067416696742,6.282256604366711,-2,-1,-2,1,0,0,9.1,0,0,1
3696,14523089,1,0,1,1,2,-4,0,-3,0,0,0,1,1,-1,1090,0,0,0,91,385,97,739,0,0,0,0,9,5,36,42,2133,0,0,0,0,0,0,0,32767,330,323,327,341,674,584,648,605,1,0,0,1,1,0.012597353014095659,-0.005429633362651257,6.282256634505926,2,-1,-3,0,0,0,9.1,0,0,0
3700,14524079,0,-1,0,1,2,-4,1,-3,0,0,0,1,1,-1,1090,0,0,0,92,385,97,739,0,1,0,0,1,5,50,47,2119,0,0,0,0,0,0,0,32767,332,323,325,343,677,586,648,610,1,0,0,1,1,0.01261772666037882,-0.005451019588923158,6.282256456816951,2,-2,-4,0,0,0,9.2,0,-1,0
3704,14525075,-1,-1,-1,1,2,-4,-2,-2,0,0,0,1,1,-1,1090,0,0,0,91,385,98,739,1,1,1,-4,-3,2,68,53,2103,0,0,0,0,0,0,0,32767,341,328,317,337,662,577,641,610,1,0,0,1,1,0.012661520921323883,-0.005490599426882901,6.28223890635312,-2,-1,-5,0,0,0,9.1,-1,-1,-1
3708,14526063,-1,0,-2,1,2,-4,-4,-1,0,0,0,1,1,-3,1090,0,0,-1,92,385,98,739,1,1,1,4,-5,0,77,48,2090,0,0,0,0,0,0,0,32767,352,329,312,331,670,577,655,611,1,0,0,1,1,0.01270022451029971,-0.005539304735875017,6.282221486460149,-4,1,-6,0,0,-1,9.2,-1,-1,-2
3712,14527059,0,0,-3,1,2,-4,-2,0,0,0,0,1,1,-3,1091,0,0,-1,92,385,98,739,1,0,2,-1,-5,1,77,48,2090,0,0,0,0,0,0,0,32767,354,318,320,337,679,587,656,601,1,0,0,1,1,0.012738880236863388,-0.005605308951543847,6.2821867630631845,-1,2,-7,0,0,-1,9.2,-1,0,-3
3716,14528049,1,1,-4,1,2,-4,3,2,0,0,0,1,1,-1,1091,0,0,-2,93,385,98,739,0,0,3,-4,0,2,73,44,2096,0,0,0,0,0,0,0,32767,350,300,333,349,686,584,656,617,1,0,0,1,1,0.01275591744802151,-0.005667323587523177,6.282134963468148,5,5,-8,0,0,-2,9.3,0,0,-5
3720,14529041,1,1,-5,1,2,-4,5,3,0,0,-1,1,1,-1,1092,0,0,-1,93,385,98,739,0,0,3,5,10,2,68,56,2094,0,0,0,0,0,0,0,32767,349,292,340,355,679,586,659,611,1,0,0,1,1,0.012784948216252985,-0.005724187518175597,6.282083082395146,7,6,-10,0,0,-1,9.3,0,0,-4
3724,14530030,0,1,-5,1,2,-4,2,3,0,0,0,1,1,-1,1092,0,0,-1,94,385,98,739,0,0,2,2,3,1,86,73,2093,0,0,0,0,0,0,0,32767,359,301,334,347,690,600,655,625,1,0,0,1,1,0.01283102881283089,-0.005798707375512438,6.282048651323133,3,6,-9,0,0,-1,9.4,0,0,-3
3728,14531026,-1,2,-4,1,2,-5,-2,3,0,0,0,1,1,-1,1093,0,0,-1,95,385,98,739,1,-1,1,-6,-3,-3,94,74,2070,0,0,0,0,0,0,0,32767,369,313,331,339,686,593,647,619,1,0,0,1,1,0.012895734705930629,-0.0058983063071308735,6.282031584622593,-2,7,-9,0,0,-1,9.5,-1,1,-2
3732,14532014,1,1,-3,1,2,-5,1,2,0,0,0,1,1,-1,1094,0,0,0,96,385,98,739,0,0,1,-1,-5,-4,94,74,2070,0,0,0,0,0,0,0,32767,359,308,342,349,685,596,664,626,1,0,0,1,1,0.012942937881277343,-0.005980318424244526,6.282014433965188,3,5,-8,0,0,0,9.6,0,0,-1
3736,14533011,3,2,-2,1,2,-5,7,2,0,0,0,1,1,-1,1094,0,0,0,96,385,98,739,-2,-1,0,-3,-8,-2,89,61,2058,0,0,0,0,0,0,0,32767,342,295,359,362,698,598,671,615,1,0,0,1,1,0.012942557576846507,-0.006074344604482287,6.282014726076738,11,6,-7,0,0,0,9.6,2,1,0
3740,14533998,3,1,-1,1,2,-5,8,1,0,0,0,1,1,-1,1094,0,0,0,96,385,98,739,-2,0,-1,1,2,0,77,55,2061,0,0,0,0,0,0,0,32767,335,297,360,367,698,593,656,628,1,0,0,1,1,0.012936581826764021,-0.006138552423446948,6.28203200698716,12,4,-6,0,0,0,9.6,2,0,1
3744,14534990,1,1,0,1,2,-5,2,0,0,0,0,1,1,-1,1095,0,0,0,97,385,98,739,0,0,-1,9,9,-2,70,66,2069,0,0,0,0,0,0,0,32767,348,318,345,352,698,591,661,629,1,0,0,1,1,0.01297587395023098,-0.0061955583939874714,6.282049396504387,4,3,-5,0,0,0,9.7,0,0,1
3748,14535982,0,1,1,1,2,-5,-4,-1,0,0,0,1,1,-1,1095,0,0,0,97,385,98,739,1,0,-2,-2,5,-3,75,79,2076,0,0,0,0,0,0,0,32767,357,337,332,340,699,596,664,626,1,0,0,1,1,0.01304534308331138,-0.006257145427098503,6.282084123657183,-3,2,-4,0,0,0,9.7,-1,0,2
3752,14536978,1,1,2,1,2,-4,-4,-1,0,0,0,1,1,-1,1096,0,0,0,98,385,98,739,0,0,-3,-5,-3,-3,75,79,2076,0,0,0,0,0,0,0,32767,354,339,336,341,703,593,659,630,1,0,0,1,1,0.013097480689264657,-0.006318349399816082,6.282136372479937,-2,2,-2,0,0,0,9.8,0,0,3
3756,14537966,2,1,2,1,2,-4,1,-1,0,0,0,1,1,0,1096,0,0,0,98,385,98,739,-1,0,-2,-2,-4,-1,72,73,2072,0,0,0,0,0,0,0,32767,343,329,349,351,704,601,671,629,1,0,0,1,1,0.013126239687818111,-0.006376663000590157,6.282170947852981,4,2,-2,0,0,0,9.8,1,0,2
3760,14538962,1,1,2,1,2,-4,0,-1,0,0,0,1,1,0,1096,0,0,0,98,385,98,739,0,0,-1,3,-9,4,62,66,2089,0,0,0,0,0,0,0,32767,346,331,346,348,703,587,683,636,1,0,0,1,1,0.013164818672047716,-0.006424974134618099,6.282188405743452,2,2,-2,0,0,0,9.8,0,0,1
3764,14539951,-2,1,2,1,2,-4,-6,-1,0,0,0,1,1,-1,1096,0,0,0,98,385,98,739,2,0,-1,9,-1,2,62,66,2089,0,0,0,0,0,0,0,32767,364,347,330,331,699,596,670,634,1,0,0,1,1,0.01323775189586977,-0.006473164545792409,6.2822057411205945,-7,2,-2,0,0,0,9.8,-2,0,1
3768,14540946,-2,1,1,1,2,-4,-9,0,0,0,0,1,1,-1,1097,0,0,0,98,385,98,739,2,0,-1,4,8,-2,57,82,2114,0,0,0,0,0,0,0,32767,373,353,324,325,691,600,667,645,1,0,0,1,1,0.013326336996305211,-0.006516086084460877,6.282223211624405,-10,3,-3,0,0,0,9.8,-2,0,1
3772,14541935,-2,1,1,1,2,-4,-6,1,0,0,0,2,1,-1,1097,1,0,0,99,385,98,739,2,0,-1,-2,4,0,57,93,2125,0,0,0,0,0,0,0,32767,373,343,334,328,698,604,688,634,1,0,0,1,1,0.013425310127557287,-0.006558825091055857,6.282240598260686,-7,4,-3,1,0,0,9.9,-1,0,1
3776,14542928,1,1,0,1,2,-4,0,1,0,0,0,2,1,-1,1097,1,0,0,99,384,98,739,0,0,0,-5,1,1,55,76,2131,0,0,0,0,0,0,0,32767,359,326,351,347,721,602,676,640,1,0,0,1,1,0.013472480647956218,-0.006599655449286858,6.282240690970042,2,4,-4,1,0,0,9.9,1,0,0
3780,14543919,1,1,-1,1,2,-4,1,2,0,0,0,1,1,-1,1098,1,0,0,100,384,98,739,1,0,1,-4,-3,4,50,48,2121,0,0,0,0,0,0,0,32767,360,322,353,352,713,611,676,642,1,0,0,1,1,0.013508951393784191,-0.0066357068858056345,6.282223433781999,3,5,-5,1,0,0,10,0,0,-1
3784,14544911,-1,1,-2,1,2,-4,-1,0,0,0,0,1,1,-1,1098,1,0,0,100,384,102,739,2,0,2,4,-6,6,44,42,2110,0,0,0,0,0,0,0,32767,366,333,337,350,708,620,686,637,1,0,0,1,1,0.013556697058461735,-0.006666007558916536,6.282188835018646,-1,3,-6,1,0,0,10,-1,0,-2
3788,14545901,-1,0,-2,1,2,-5,-2,-1,0,0,0,1,1,-1,1098,1,0,0,100,384,102,738,1,0,2,7,-3,0,35,52,2122,0,0,0,0,0,0,0,32767,364,334,334,356,725,609,679,638,1,0,0,1,1,0.013596802549263397,-0.006687203986530006,6.282154325246717,-2,1,-7,1,0,0,10,0,0,-2
3792,14546897,0,1,-3,1,2,-5,2,-1,0,0,0,1,1,-1,1099,0,0,0,101,384,102,738,0,0,1,-2,6,-3,22,64,2128,0,0,0,0,0,0,0,32767,360,327,345,366,708,622,674,651,1,0,0,1,1,0.013631526899444163,-0.0066951555387243355,6.282137011607138,3,2,-8,0,0,0,10.1,0,0,-1
3796,14547887,1,1,-3,1,2,-5,5,-1,0,0,0,1,1,-1,1100,0,0,0,102,384,102,738,0,0,1,-3,6,0,25,46,2124,0,0,0,0,0,0,0,32767,355,320,354,374,711,619,691,644,1,0,0,1,1,0.013648339904774274,-0.006706093886711551,6.282119767377208,7,2,-8,0,0,0,10.2,0,0,-1
3800,14548881,1,1,-3,1,2,-5,5,1,0,0,0,1,1,-1,1100,0,0,0,103,384,102,738,0,0,2,-7,-2,2,25,46,2124,0,0,0,0,0,0,0,32767,360,316,360,373,726,615,698,656,1,0,0,1,1,0.013664993149363038,-0.006717241896720885,6.282085105916907,7,4,-8,0,0,0,10.3,0,0,-2
3804,14549871,1,1,-3,1,2,-5,3,0,0,0,0,1,1,-1,1101,0,0,0,103,384,102,738,0,0,2,-4,-2,3,23,39,2133,0,0,0,0,0,0,0,32767,363,323,353,372,723,617,686,658,1,0,0,1,1,0.0136745361936015,-0.00672631622707654,6.282050570074013,5,3,-8,0,0,0,10.3,0,0,-2
3808,14550865,1,1,-3,1,2,-5,1,0,0,0,0,1,1,-1,1101,0,0,0,104,384,102,738,0,0,1,9,-7,0,26,54,2127,0,0,0,0,0,0,0,32767,369,328,350,369,723,628,679,649,1,0,0,1,1,0.013699128736616077,-0.006738147319140823,6.282033271398353,3,3,-8,0,0,0,10.4,0,0,-1
3812,14551855,1,2,-2,1,2,-5,2,1,0,0,0,1,1,-1,1102,0,0,0,104,384,102,738,0,-1,0,1,-2,-6,26,54,2127,0,0,0,0,0,0,0,32767,370,325,358,367,721,619,703,648,1,0,0,1,1,0.013723776411911491,-0.006766952241932082,6.282033557070059,4,5,-7,0,0,0,10.4,0,1,0
3816,14552849,2,1,-1,1,2,-5,2,1,0,0,0,1,1,-1,1102,0,0,0,105,384,102,738,-1,0,-1,-1,6,-5,24,60,2124,0,0,0,0,0,0,0,32767,367,328,362,368,726,624,711,662,1,0,0,1,1,0.013737151221555291,-0.006776250903516987,6.282050965242658,5,4,-6,0,0,0,10.5,1,0,1
3820,14553838,2,1,0,1,2,-5,3,1,0,0,0,1,1,-1,1103,0,0,0,105,384,102,738,-1,0,-1,-2,4,1,26,41,2113,0,0,0,0,0,0,0,32767,364,327,367,368,732,619,685,662,1,0,0,1,1,0.013731900897328396,-0.00678758357215303,6.282068248916748,6,4,-5,0,0,0,10.5,1,0,1
3824,14554830,2,1,0,1,2,-5,2,-1,0,0,0,1,1,-1,1103,0,0,0,105,384,102,738,-1,0,-1,-6,3,2,41,29,2115,0,0,0,0,0,0,0,32767,361,334,361,370,728,626,704,665,1,0,0,1,1,0.013714696401870478,-0.0068137267456821835,6.282085561197286,5,2,-5,0,0,0,10.5,1,0,1
3828,14555822,1,1,1,1,2,-5,-1,-1,0,0,0,1,1,-1,1103,0,0,0,105,384,102,738,0,0,-1,1,-4,-2,41,29,2115,0,0,0,0,0,0,0,32767,364,343,354,365,719,637,708,654,1,0,0,1,1,0.013714805799290495,-0.006839803822465068,6.282102873482222,1,2,-4,0,0,0,10.5,0,0,1
3832,14556814,2,1,1,1,2,-5,0,-1,0,0,0,1,1,-1,1103,0,0,0,105,384,102,738,-1,0,-2,6,-7,-4,51,30,2108,0,0,0,0,0,0,0,32767,362,341,357,365,748,626,701,665,1,0,0,1,1,0.01369884025923009,-0.0068755191046557616,6.282137500400811,3,2,-4,0,0,0,10.5,1,0,2
3836,14557806,1,1,2,1,2,-5,0,-1,0,0,0,1,1,-1,1103,0,0,0,105,384,102,738,0,0,-2,1,-1,-5,40,24,2109,0,0,0,0,0,0,0,32767,362,341,359,362,744,636,709,679,1,0,0,1,1,0.013694239780728087,-0.006900260638442404,6.282172115559948,2,2,-3,0,0,0,10.5,0,0,2
3840,14558801,1,1,2,1,2,-5,-1,1,0,0,0,1,1,-1,1104,0,0,0,106,384,102,738,0,0,-1,2,6,2,30,-6,2120,0,0,0,0,0,0,0,32767,369,341,363,359,728,636,703,674,1,0,0,1,1,0.013659731856131794,-0.00691521897191281,6.282189411477577,1,4,-3,0,0,0,10.6,0,0,1
3844,14559790,1,1,1,1,2,-5,-1,0,0,0,0,1,1,-1,1105,0,0,0,107,384,102,738,0,0,-1,-1,6,4,33,-20,2134,0,0,0,0,0,0,0,32767,371,345,361,362,744,638,714,664,1,0,0,1,1,0.01361129063783044,-0.006933010930349124,6.282206575003456,1,3,-4,0,0,0,10.7,0,0,1
3848,14560784,0,1,1,1,2,-5,-3,-1,0,0,0,1,1,-1,1105,0,0,0,107,384,102,738,1,0,-1,-3,1,0,32,-3,2139,0,0,0,0,0,0,0,32767,376,351,353,360,739,637,709,664,1,0,0,1,1,0.013597006861516207,-0.006949733254872527,6.2822238592137145,-2,2,-4,0,0,0,10.7,-1,0,1
3852,14561774,0,1,0,1,2,-5,-3,-1,0,0,0,1,1,-1,1105,0,0,0,107,384,102,738,0,0,-1,0,-6,-1,32,-3,2139,0,0,0,0,0,0,0,32767,375,350,354,361,752,638,708,683,1,0,0,1,1,0.013565455335252411,-0.0069664141562958805,6.282241073795795,-2,2,-5,0,0,0,10.7,0,0,1
3856,14562766,0,1,0,1,2,-5,-2,-1,0,0,0,1,1,-1,1106,0,0,0,108,384,102,738,0,0,0,1,-6,-1,28,3,2132,0,0,0,0,0,0,0,32767,376,351,358,365,739,633,728,677,1,0,0,1,1,0.01353987811535259,-0.0069793876184464365,6.282241022924245,-1,2,-5,0,0,0,10.8,0,0,0
3860,14563758,0,1,0,1,2,-5,-1,0,0,0,0,1,1,-1,1107,0,0,0,109,399,102,738,0,0,0,2,-1,4,11,-28,2146,0,0,0,0,0,0,0,32767,377,348,361,369,750,641,716,677,1,0,0,1,1,0.013483607029258441,-0.006975468280308244,6.2822409111594775,0,3,-5,0,0,0,10.9,0,0,0
3864,14564750,0,0,-1,1,2,-5,0,-1,0,0,0,1,1,-1,1107,0,0,0,109,399,106,738,0,0,1,7,7,6,7,-36,2151,0,0,0,0,0,0,0,32767,375,347,361,374,743,641,719,670,1,0,0,1,1,0.0134194076696254,-0.006967815128653144,6.282223471379509,1,1,-6,0,0,0,10.9,0,0,-1
3868,14565742,0,1,-1,1,2,-5,-2,-1,0,0,0,1,1,0,1107,0,0,0,109,399,106,738,1,0,1,-2,4,-1,7,-36,2151,0,0,0,0,0,0,0,32767,382,349,355,370,771,648,723,670,1,0,0,1,1,0.013372650660519535,-0.006960180956218075,6.282206031834554,-1,2,-6,0,0,0,10.9,-1,0,-1
3872,14566733,0,1,-2,1,2,-5,-1,1,0,0,0,1,1,0,1108,0,0,0,110,399,106,738,0,0,2,-12,-3,-2,8,-23,2148,0,0,0,0,0,0,0,32767,385,344,360,371,750,642,723,693,1,0,0,1,1,0.013321467403485839,-0.006953800214434483,6.282171340462065,0,4,-7,0,0,0,11,0,0,-2
3876,14567725,1,1,-2,1,2,-5,2,1,0,0,0,1,1,0,1108,0,0,0,110,399,106,738,0,0,2,-3,-5,0,0,-21,2129,0,0,0,0,0,0,0,32767,379,337,367,380,750,649,737,688,1,0,0,1,1,0.013272632414134435,-0.006939688695799643,6.282136618851198,4,4,-7,0,0,0,11,0,0,-2
3880,14568717,2,1,-2,1,2,-5,3,1,0,0,0,1,1,-1,1108,0,0,0,111,399,106,738,-1,0,2,5,-6,4,-19,-59,2122,0,0,0,0,0,0,0,32767,378,333,373,384,750,655,733,693,1,0,0,1,1,0.013169342054517728,-0.006906964748611488,6.282101823455149,6,4,-7,0,0,0,11.1,1,0,-2
3884,14569708,1,1,-2,1,2,-5,2,1,0,0,0,1,1,-1,1109,0,0,0,112,399,106,737,0,0,1,11,5,2,-31,-68,2127,0,0,0,0,0,0,0,32767,383,338,372,384,769,641,733,688,1,0,0,1,1,0.013074784880513338,-0.006862255685422402,6.282084340811535,4,4,-7,0,0,0,11.2,0,0,-1
3888,14570702,0,1,-2,1,2,-5,-1,0,0,0,0,1,1,-1,1110,0,0,0,112,399,106,737,1,0,0,7,8,-4,-16,-29,2134,0,0,0,0,0,0,0,32767,389,350,363,378,752,649,732,693,1,0,0,1,1,0.013036151482819417,-0.006832129725450178,6.282084229674513,0,3,-7,0,0,0,11.2,-1,0,0
3892,14571693,0,1,-2,1,2,-5,-1,0,0,0,0,1,1,-1,1110,0,0,0,112,399,106,737,0,0,0,-15,-1,-5,-2,-2,2144,0,0,0,0,0,0,0,32767,387,351,363,379,763,658,750,693,1,0,0,1,1,0.013006717480577915,-0.006815769602758525,6.282084171245049,0,3,-7,0,0,0,11.2,0,0,0
3896,14572685,1,1,-1,1,2,-5,0,-1,0,0,0,1,1,0,1110,0,0,0,112,399,106,737,0,0,0,-14,-2,-1,-2,-16,2125,0,0,0,0,0,0,0,32767,382,349,367,385,758,659,728,703,1,0,0,1,1,0.012963848252708503,-0.006799579285272694,6.282084086106068,2,2,-6,0,0,0,11.2,0,0,0
3900,14573677,1,1,-1,1,2,-5,1,0,0,0,0,1,1,-1,1111,0,0,0,113,399,106,737,0,0,0,5,-5,5,-2,-16,2125,0,0,0,0,0,0,0,32767,383,349,370,383,773,658,748,711,1,0,0,1,1,0.012921086604971951,-0.00678342958131508,6.282084001182486,3,3,-6,0,0,0,11.3,0,0,0
3904,14574669,0,0,0,1,2,-5,-1,0,0,0,0,1,1,-1,1111,0,0,0,114,399,106,737,0,0,-1,15,-1,2,-11,-28,2119,0,0,0,0,0,0,0,32767,387,355,370,380,773,658,750,714,1,0,0,1,1,0.012866847271854222,-0.006758304200618564,6.282101205886051,0,2,-5,0,0,0,11.4,0,0,1
3908,14575661,0,1,0,1,3,-5,-2,0,0,0,0,1,1,-1,1112,0,0,0,114,399,106,737,1,0,-1,11,7,-6,-4,3,2126,0,0,0,0,0,0,0,32767,389,360,369,376,777,665,726,716,1,0,0,1,1,0.012860345935368696,-0.006740060963438543,6.282118471038891,-1,4,-5,0,0,0,11.4,-1,0,1
